Strain,Time_s,Extension_mm,Load_N,Stress_MPa,CNC_wt,PLA_wt,PHB_wt,Strain2,Strain3,CNC_Strain,CNC_Strain2,PLA_Strain,PHB_Strain,ExtensionRate,LoadRate,StressSlope,Elastic Modulus,Impact strength (kJ/m^2),SourceFile
0,0.039,0,0.144,0.006925695,0,80,20,0,0,0,0,0,0,0.065404323,21.21332234,502.0095431,1021.645521,2.37,0CNC_sample1.csv
0.000338206,0.209643216,0.011160804,3.763909548,0.176708426,0,80,20,1.14E-07,3.87E-11,0,0,0.027056495,0.006764124,0.065404323,21.21332234,502.0095431,1021.645521,2.37,0CNC_sample1.csv
0.000676412,0.28321608,0.022321608,11.15133166,0.534430292,0,80,20,4.58E-07,3.09E-10,0,0,0.054112989,0.013528247,0.151697288,100.4096032,1057.70351,1021.645521,2.37,0CNC_sample1.csv
0.001014619,0.380718593,0.033482412,19.67661307,0.931740739,0,80,20,1.03E-06,1.04E-09,0,0,0.081169484,0.020292371,0.114466835,87.43653043,1174.758085,1021.645521,2.37,0CNC_sample1.csv
0.001352825,0.531572864,0.044643216,27.69121105,1.314958091,0,80,20,1.83E-06,2.48E-09,0,0,0.108225978,0.027056495,0.073984011,53.12808127,1133.087954,1021.645521,2.37,0CNC_sample1.csv
0.001691031,0.680884422,0.05580402,35.30059296,1.656760555,0,80,20,2.86E-06,4.84E-09,0,0,0.135282473,0.033820618,0.074748427,50.96311379,1010.633399,1021.645521,2.37,0CNC_sample1.csv
0.002029237,0.809437186,0.066964824,42.46178895,1.978446594,0,80,20,4.12E-06,8.36E-09,0,0,0.162338968,0.040584742,0.086818857,55.70627785,951.1536332,1021.645521,2.37,0CNC_sample1.csv
0.002367443,0.928381909,0.078125628,49.54915074,2.363854141,0,80,20,5.60E-06,1.33E-08,0,0,0.189395462,0.047348866,0.093831855,59.58534009,1139.563873,1021.645521,2.37,0CNC_sample1.csv
0.002705649,1.078155779,0.089286432,57.11945728,2.711083462,0,80,20,7.32E-06,1.98E-08,0,0,0.216451957,0.054112989,0.074517698,50.54490858,1026.679402,1021.645521,2.37,0CNC_sample1.csv
0.003043856,1.211683417,0.100447236,64.38074874,3.044325742,0,80,20,9.27E-06,2.82E-08,0,0,0.243508451,0.060877113,0.083584224,54.38043805,985.3228521,1021.645521,2.37,0CNC_sample1.csv
0.003382062,1.334080402,0.11160804,70.97239195,3.365846413,0,80,20,1.14E-05,3.87E-08,0,0,0.270564946,0.067641236,0.091185286,53.85462084,950.6646761,1021.645521,2.37,0CNC_sample1.csv
0.003720268,1.471457286,0.122768844,78.26393467,3.708564045,0,80,20,1.38E-05,5.15E-08,0,0,0.297621441,0.07440536,0.081242227,53.0769259,1013.339348,1021.645521,2.37,0CNC_sample1.csv
0.004058474,1.606944723,0.133929648,85.91610049,4.04590126,0,80,20,1.65E-05,6.68E-08,0,0,0.324677935,0.081169484,0.082375195,56.47878496,997.430658,1021.645521,2.37,0CNC_sample1.csv
0.00439668,1.748361809,0.145090452,93.16681909,4.41913468,0,80,20,1.93E-05,8.50E-08,0,0,0.35173443,0.087933607,0.078921185,51.27187123,1103.567704,1021.645521,2.37,0CNC_sample1.csv
0.004734887,1.882507538,0.156251256,100.1044472,4.735348602,0,80,20,2.24E-05,1.06E-07,0,0,0.378790924,0.094697731,0.083199101,51.71710058,934.9738057,1021.645521,2.37,0CNC_sample1.csv
0.005073093,2.010532663,0.16741206,107.4699497,5.081898439,0,80,20,2.57E-05,1.31E-07,0,0,0.405847419,0.101461855,0.087176669,57.53169526,1024.67032,1021.645521,2.37,0CNC_sample1.csv
0.005411299,2.138145729,0.178572864,114.8397236,5.434292634,0,80,20,2.93E-05,1.58E-07,0,0,0.432903913,0.108225978,0.087458161,57.75093522,1041.950779,1021.645521,2.37,0CNC_sample1.csv
0.005749505,2.276738693,0.189733668,122.1620402,5.772541902,0,80,20,3.31E-05,1.90E-07,0,0,0.459960408,0.114990102,0.080529369,52.83324872,1000.127395,1021.645521,2.37,0CNC_sample1.csv
0.006087711,2.402683417,0.200894472,129.3101658,6.118671059,0,80,20,3.71E-05,2.26E-07,0,0,0.487016903,0.121754226,0.088616686,56.75605474,1023.426461,1021.645521,2.37,0CNC_sample1.csv
0.006425917,2.547552764,0.212055276,137.0848141,6.505863668,0,80,20,4.13E-05,2.65E-07,0,0,0.514073397,0.128518349,0.07704048,53.66662042,1144.841904,1021.645521,2.37,0CNC_sample1.csv
0.006764124,2.679160804,0.22321608,144.3779799,6.845195139,0,80,20,4.58E-05,3.09E-07,0,0,0.541129892,0.135282473,0.08480336,55.41580756,1003.327225,1021.645521,2.37,0CNC_sample1.csv
0.00710233,2.805261306,0.234376884,151.4669246,7.179682501,0,80,20,5.04E-05,3.58E-07,0,0,0.568186386,0.142046597,0.088507213,56.21662548,989.004281,1021.645521,2.37,0CNC_sample1.csv
0.007440536,2.946140703,0.245537688,159.1126583,7.537728771,0,80,20,5.54E-05,4.12E-07,0,0,0.595242881,0.14881072,0.079222401,54.27148209,1058.6627,1021.645521,2.37,0CNC_sample1.csv
0.007778742,3.078668341,0.256698492,166.5287638,7.875771087,0,80,20,6.05E-05,4.71E-07,0,0,0.622299376,0.155574844,0.084214917,55.95893526,999.5154827,1021.645521,2.37,0CNC_sample1.csv
0.008116948,3.208030151,0.267859296,173.7785327,8.220267525,0,80,20,6.59E-05,5.35E-07,0,0,0.64935587,0.162338968,0.086275881,56.04257469,1018.598878,1021.645521,2.37,0CNC_sample1.csv
0.008455155,3.350261306,0.2790201,180.9870553,8.581078645,0,80,20,7.15E-05,6.04E-07,0,0,0.676412365,0.169103091,0.078469474,50.68174108,1066.837741,1021.645521,2.37,0CNC_sample1.csv
0.008793361,3.479256281,0.290180905,188.2278593,8.925955762,0,80,20,7.73E-05,6.80E-07,0,0,0.703468859,0.175867215,0.086521231,56.13245034,1019.724461,1021.645521,2.37,0CNC_sample1.csv
0.009131567,3.608050251,0.301341709,195.6724724,9.271680023,0,80,20,8.34E-05,7.61E-07,0,0,0.730525354,0.182631339,0.086656262,57.80249706,1022.229278,1021.645521,2.37,0CNC_sample1.csv
0.009469773,3.747507538,0.312502513,202.8594271,9.605968727,0,80,20,8.97E-05,8.49E-07,0,0,0.757581849,0.189395462,0.080030268,51.53516864,988.4168912,1021.645521,2.37,0CNC_sample1.csv
0.009807979,3.881623115,0.323663317,210.4042814,9.951635126,0,80,20,9.62E-05,9.43E-07,0,0,0.784638343,0.196159586,0.083217805,56.2563603,1022.05819,1021.645521,2.37,0CNC_sample1.csv
0.010146185,4.016120603,0.334824121,217.4879648,10.29540916,0,80,20,0.000102945,1.04E-06,0,0,0.811694838,0.202923709,0.082981506,52.66777508,1016.462886,1021.645521,2.37,0CNC_sample1.csv
0.010484392,4.153864323,0.345984925,224.7350403,10.62140591,0,80,20,0.000109922,1.15E-06,0,0,0.838751332,0.209687833,0.081025866,52.61274677,963.8994448,1021.645521,2.37,0CNC_sample1.csv
0.010822598,4.285894471,0.357145729,231.8996281,10.98549094,0,80,20,0.000117129,1.27E-06,0,0,0.865807827,0.216451957,0.084532237,54.2647864,1076.517978,1021.645521,2.37,0CNC_sample1.csv
0.011160804,4.419678392,0.368306533,239.0491106,11.32881792,0,80,20,0.000124564,1.39E-06,0,0,0.892864322,0.22321608,0.083424107,53.44052137,1015.141046,1021.645521,2.37,0CNC_sample1.csv
0.01149901,4.550346734,0.379467337,246.0681658,11.65006672,0,80,20,0.000132227,1.52E-06,0,0,0.919920816,0.229980204,0.085413222,53.71657118,949.8608157,1021.645521,2.37,0CNC_sample1.csv
0.011837216,4.686165828,0.390628141,253.593814,11.99106104,0,80,20,0.00014012,1.66E-06,0,0,0.946977311,0.236744328,0.082174042,55.40935328,1008.243904,1021.645521,2.37,0CNC_sample1.csv
0.012175423,4.821100503,0.401788945,260.1717136,12.31722591,0,80,20,0.000148241,1.80E-06,0,0,0.974033805,0.243508451,0.082712647,48.74877108,964.396518,1021.645521,2.37,0CNC_sample1.csv
0.012513629,4.954346732,0.412949749,267.3415878,12.64961278,0,80,20,0.000156591,1.96E-06,0,0,1.0010903,0.250272575,0.083760748,53.80920961,982.7936084,1021.645521,2.37,0CNC_sample1.csv
0.012851835,5.07965829,0.424110553,274.2305427,13.00510573,0,80,20,0.00016517,2.12E-06,0,0,1.028146795,0.257036699,0.089064442,54.97461595,1051.113084,1021.645521,2.37,0CNC_sample1.csv
0.013190041,5.223341709,0.435271357,281.5003518,13.32891505,0,80,20,0.000173977,2.29E-06,0,0,1.055203289,0.263800822,0.077676354,50.59602005,957.431718,1021.645521,2.37,0CNC_sample1.csv
0.013528247,5.347185928,0.446432161,288.1817788,13.66110497,0,80,20,0.000183013,2.48E-06,0,0,1.082259784,0.270564946,0.0901197,53.95025364,982.2112478,1021.645521,2.37,0CNC_sample1.csv
0.013866453,5.489150753,0.457592965,295.5421206,13.99332121,0,80,20,0.000192279,2.67E-06,0,0,1.109316278,0.27732907,0.078616686,51.84623554,982.2890867,1021.645521,2.37,0CNC_sample1.csv
0.01420466,5.627060302,0.468753769,302.2915478,14.30280603,0,80,20,0.000201772,2.87E-06,0,0,1.136372773,0.284093193,0.080928436,48.94097073,915.0773669,1021.645521,2.37,0CNC_sample1.csv
0.014542866,5.759145727,0.479914573,309.1673567,14.62491299,0,80,20,0.000211495,3.08E-06,0,0,1.163429267,0.290857317,0.084496861,52.05577321,952.3981981,1021.645521,2.37,0CNC_sample1.csv
0.014881072,5.891904522,0.491075377,316.1955326,14.98492335,0,80,20,0.000221446,3.30E-06,0,0,1.190485762,0.297621441,0.084068284,52.93943759,1064.470069,1021.645521,2.37,0CNC_sample1.csv
0.015219278,6.020778895,0.502236181,322.8522412,15.29558385,0,80,20,0.000231626,3.53E-06,0,0,1.217542257,0.304385564,0.086602199,51.65269436,918.5535732,1021.645521,2.37,0CNC_sample1.csv
0.015557484,6.151778893,0.513396985,329.6619145,15.61622322,0,80,20,0.000242035,3.77E-06,0,0,1.244598751,0.311149688,0.085196977,51.98223943,948.058884,1021.645521,2.37,0CNC_sample1.csv
0.015895691,6.295924622,0.524557789,336.3348593,15.93012666,0,80,20,0.000252673,4.02E-06,0,0,1.271655246,0.317913811,0.077427227,46.29304519,928.1422089,1021.645521,2.37,0CNC_sample1.csv
0.016233897,6.430623116,0.535718593,343.1858794,16.24253295,0,80,20,0.000263539,4.28E-06,0,0,1.29871174,0.324677935,0.082857676,50.86189139,923.7155034,1021.645521,2.37,0CNC_sample1.csv
0.016572103,6.556396984,0.546879397,349.7005577,16.54960133,0,80,20,0.000274635,4.55E-06,0,0,1.325768235,0.331442059,0.088737064,51.79675577,907.9324852,1021.645521,2.37,0CNC_sample1.csv
0.016910309,6.692763818,0.558040201,356.2428743,16.88781665,0,80,20,0.000285959,4.84E-06,0,0,1.35282473,0.338206182,0.081843978,47.97586323,1000.026999,1021.645521,2.37,0CNC_sample1.csv
0.017248515,6.822211056,0.569201005,362.8105427,17.19721001,0,80,20,0.000297511,5.13E-06,0,0,1.379881224,0.344970306,0.086218944,50.73625776,914.8069386,1021.645521,2.37,0CNC_sample1.csv
0.017586721,6.961959795,0.580361809,369.735422,17.51265414,0,80,20,0.000309293,5.44E-06,0,0,1.406937719,0.35173443,0.079863359,49.55235542,932.6977253,1021.645521,2.37,0CNC_sample1.csv
0.017924928,7.09822613,0.591522613,376.0215527,17.80517009,0,80,20,0.000321303,5.76E-06,0,0,1.433994213,0.358498553,0.081904339,46.13120912,864.9042056,1021.645521,2.37,0CNC_sample1.csv
0.018263134,7.229050251,0.602683417,382.4785126,18.1107819,0,80,20,0.000333542,6.09E-06,0,0,1.461050708,0.365262677,0.085311516,49.35603443,903.6257086,1021.645521,2.37,0CNC_sample1.csv
0.01860134,7.367753768,0.613844221,389.3678793,18.42589517,0,80,20,0.00034601,6.44E-06,0,0,1.488107203,0.372026801,0.080465183,49.66973414,931.7194543,1021.645521,2.37,0CNC_sample1.csv
0.018939546,7.495070351,0.625005025,395.4426231,18.74033768,0,80,20,0.000358706,6.79E-06,0,0,1.515163697,0.378790924,0.087661826,47.71368796,929.7361273,1021.645521,2.37,0CNC_sample1.csv
0.019277752,7.625653267,0.636165829,401.8853317,19.03708316,0,80,20,0.000371632,7.16E-06,0,0,1.542220192,0.385555048,0.085469098,49.33806667,877.4099828,1021.645521,2.37,0CNC_sample1.csv
0.019615959,7.771899495,0.647326633,408.3684924,19.33813932,0,80,20,0.000384786,7.55E-06,0,0,1.569276686,0.392319172,0.076315157,44.33044704,890.1557024,1021.645521,2.37,0CNC_sample1.csv
0.019954165,7.899386934,0.658487437,414.4375477,19.62852546,0,80,20,0.000398169,7.95E-06,0,0,1.596333181,0.399083295,0.087544343,47.60512405,858.6068354,1021.645521,2.37,0CNC_sample1.csv
0.020292371,8.035778895,0.669648241,420.9524624,19.91764153,0,80,20,0.00041178,8.36E-06,0,0,1.623389676,0.405847419,0.0818289,47.76611894,854.8515146,1021.645521,2.37,0CNC_sample1.csv
0.020630577,8.169472361,0.680809045,426.9198743,20.20936157,0,80,20,0.000425621,8.78E-06,0,0,1.65044617,0.412611543,0.083480548,44.63503098,862.5508636,1021.645521,2.37,0CNC_sample1.csv
0.020968783,8.305457286,0.691969849,433.5430402,20.50248448,0,80,20,0.00043969,9.22E-06,0,0,1.677502665,0.419375666,0.082073834,48.7051476,866.69887,1021.645521,2.37,0CNC_sample1.csv
0.021306989,8.429005027,0.703130653,439.4015579,20.8234792,0,80,20,0.000453988,9.67E-06,0,0,1.704559159,0.42613979,0.090335963,47.41905956,949.1095648,1021.645521,2.37,0CNC_sample1.csv
0.021645196,8.570497486,0.714291457,445.1795477,21.0927603,0,80,20,0.000468514,1.01E-05,0,0,1.731615654,0.432903913,0.078879142,40.83602647,796.2039291,1021.645521,2.37,0CNC_sample1.csv
0.021983402,8.703331658,0.725452261,451.3365929,21.37894957,0,80,20,0.00048327,1.06E-05,0,0,1.758672149,0.439668037,0.08402058,46.35136569,846.197641,1021.645521,2.37,0CNC_sample1.csv
0.022321608,8.842422112,0.736613065,457.762985,21.6659797,0,80,20,0.000498254,1.11E-05,0,0,1.785728643,0.446432161,0.080241338,46.20296971,848.6838716,1021.645521,2.37,0CNC_sample1.csv
0.022659814,8.966738692,0.747773869,463.2217436,21.93392684,0,80,20,0.000513467,1.16E-05,0,0,1.812785138,0.453196284,0.089777275,43.91014184,792.2597304,1021.645521,2.37,0CNC_sample1.csv
0.02299802,9.09860804,0.758934673,469.455794,22.21915781,0,80,20,0.000528909,1.22E-05,0,0,1.839841632,0.459960408,0.084635317,47.27444556,843.3641565,1021.645521,2.37,0CNC_sample1.csv
0.023336227,9.247095477,0.770095477,475.6875327,22.52378267,0,80,20,0.000544579,1.27E-05,0,0,1.866898127,0.466724532,0.075163289,41.96812076,900.7075235,1021.645521,2.37,0CNC_sample1.csv
0.023674433,9.371075375,0.781256281,481.069211,22.79058936,0,80,20,0.000560479,1.33E-05,0,0,1.893954622,0.473488655,0.090021076,43.40766858,788.8876932,1021.645521,2.37,0CNC_sample1.csv
0.024012639,9.509839196,0.792417085,487.1160251,23.05845963,0,80,20,0.000576607,1.38E-05,0,0,1.921011116,0.480252779,0.080430217,43.57630189,792.0324311,1021.645521,2.37,0CNC_sample1.csv
0.024350845,9.64357789,0.80357789,492.6909598,23.32828006,0,80,20,0.000592964,1.44E-05,0,0,1.948067611,0.487016903,0.083452319,41.68527844,797.7986485,1021.645521,2.37,0CNC_sample1.csv
0.024689051,9.77164824,0.814738693,498.2259195,23.59183651,0,80,20,0.000609549,1.50E-05,0,0,1.975124105,0.493781026,0.087145883,43.21811976,779.2774471,1021.645521,2.37,0CNC_sample1.csv
0.025027257,9.907592964,0.825899497,504.190603,23.86053745,0,80,20,0.000626364,1.57E-05,0,0,2.0021806,0.50054515,0.082098104,43.87579935,794.4885392,1021.645521,2.37,0CNC_sample1.csv
0.025365464,10.04220603,0.837060302,509.2485579,24.12776031,0,80,20,0.000643407,1.63E-05,0,0,2.029237094,0.507309274,0.082910258,37.57402576,790.1182087,1021.645521,2.37,0CNC_sample1.csv
0.02570367,10.1779799,0.848221105,514.9800904,24.39157634,0,80,20,0.000660679,1.70E-05,0,0,2.056293589,0.514073397,0.082201415,42.21381254,780.0449618,1021.645521,2.37,0CNC_sample1.csv
0.026041876,10.31249246,0.85938191,520.5526784,24.65310297,0,80,20,0.000678179,1.77E-05,0,0,2.083350084,0.520837521,0.082972205,41.42801104,773.2757129,1021.645521,2.37,0CNC_sample1.csv
0.026380082,10.44717085,0.870542714,525.7981457,24.89337864,0,80,20,0.000695909,1.84E-05,0,0,2.110406578,0.527601645,0.082870043,38.94809897,710.4414058,1021.645521,2.37,0CNC_sample1.csv
0.026718288,10.56962814,0.881703517,531.2138944,25.15358672,0,80,20,0.000713867,1.91E-05,0,0,2.137463073,0.534365768,0.091140383,44.22561449,769.3770684,1021.645521,2.37,0CNC_sample1.csv
0.027056495,10.71728643,0.892864322,537.0059799,25.41751573,0,80,20,0.000732054,1.98E-05,0,0,2.164519567,0.541129892,0.075585353,39.22627968,780.3790113,1021.645521,2.37,0CNC_sample1.csv
0.027394701,10.85025126,0.904025126,542.0591005,25.66842894,0,80,20,0.00075047,2.06E-05,0,0,2.191576062,0.547894016,0.08393802,38.00343915,741.8942266,1021.645521,2.37,0CNC_sample1.csv
0.027732907,10.97734673,0.91518593,546.9376079,25.90655292,0,80,20,0.000769114,2.13E-05,0,0,2.218632557,0.554658139,0.087814329,38.38458792,704.0793265,1021.645521,2.37,0CNC_sample1.csv
0.028071113,11.11789447,0.926346734,552.1496382,26.14849543,0,80,20,0.000787987,2.21E-05,0,0,2.245689051,0.561422263,0.079409346,37.08369991,715.3698425,1021.645521,2.37,0CNC_sample1.csv
0.028409319,11.25107538,0.937507538,557.3859247,26.38488531,0,80,20,0.000807089,2.29E-05,0,0,2.272745546,0.568186386,0.083801834,39.31709616,698.9519765,1021.645521,2.37,0CNC_sample1.csv
0.028747526,11.3740201,0.948668342,562.0607336,26.61764868,0,80,20,0.00082642,2.38E-05,0,0,2.29980204,0.57495051,0.09077904,38.02366551,688.229209,1021.645521,2.37,0CNC_sample1.csv
0.029085732,11.51797487,0.959829146,566.5276583,26.82208674,0,80,20,0.00084598,2.46E-05,0,0,2.326858535,0.581714634,0.077529933,31.03005556,604.4775965,1021.645521,2.37,0CNC_sample1.csv
0.029423938,11.6468593,0.97098995,571.1916784,27.04099481,0,80,20,0.000865768,2.55E-05,0,0,2.35391503,0.588478757,0.086595446,36.18761691,647.2621787,1021.645521,2.37,0CNC_sample1.csv
0.029762144,11.7802613,0.982150754,575.7657738,27.27004647,0,80,20,0.000885785,2.64E-05,0,0,2.380971524,0.595242881,0.083662938,34.2880552,677.2544878,1021.645521,2.37,0CNC_sample1.csv
0.03010035,11.92231156,0.993311558,580.0212161,27.46392263,0,80,20,0.000906031,2.73E-05,0,0,2.408028019,0.602007005,0.078569407,29.95730158,573.2484438,1021.645521,2.37,0CNC_sample1.csv
0.030438556,12.04661307,1.004472362,584.3120352,27.66892025,0,80,20,0.000926506,2.82E-05,0,0,2.435084513,0.608771128,0.089788163,34.51944532,606.1320911,1021.645521,2.37,0CNC_sample1.csv
0.030776763,12.18723115,1.015633166,588.4436834,27.86145311,0,80,20,0.000947209,2.92E-05,0,0,2.462141008,0.615535252,0.079369617,29.38205343,569.2765709,1021.645521,2.37,0CNC_sample1.csv
0.031114969,12.3129397,1.02679397,591.7611307,28.02028296,0,80,20,0.000968141,3.01E-05,0,0,2.489197503,0.622299376,0.088783179,26.38999036,469.6243232,1021.645521,2.37,0CNC_sample1.csv
0.031453175,12.45936684,1.037954774,595.2414875,28.17300957,0,80,20,0.000989302,3.11E-05,0,0,2.516253997,0.629063499,0.076220872,23.7685233,451.5784088,1021.645521,2.37,0CNC_sample1.csv
0.031791381,12.59780904,1.049115578,598.1337136,28.32005188,0,80,20,0.001010692,3.21E-05,0,0,2.543310492,0.635827623,0.08061706,20.89121596,434.7712213,1021.645521,2.37,0CNC_sample1.csv
0.032129587,12.72165829,1.060276382,600.8135879,28.45058917,0,80,20,0.00103231,3.32E-05,0,0,2.570366986,0.642591747,0.090116043,21.63819683,385.9695509,1021.645521,2.37,0CNC_sample1.csv
0.032467794,12.85162312,1.071437186,603.690206,28.58439399,0,80,20,0.001054158,3.42E-05,0,0,2.597423481,0.64935587,0.085875576,22.13382052,395.6308936,1021.645521,2.37,0CNC_sample1.csv
0.032806,12.99359799,1.08259799,606.2305578,28.70430901,0,80,20,0.001076234,3.53E-05,0,0,2.624479976,0.656119994,0.07861112,17.89296709,354.5618968,1021.645521,2.37,0CNC_sample1.csv
0.033144206,13.12310553,1.093758794,609.2755578,28.84599996,0,80,20,0.001098538,3.64E-05,0,0,2.65153647,0.662884118,0.086178799,23.51214496,418.9484191,1021.645521,2.37,0CNC_sample1.csv
0.033482412,13.25059799,1.104919598,612.1744322,28.9841371,0,80,20,0.001121072,3.75E-05,0,0,2.678592965,0.669648241,0.087540894,22.73761382,408.4406192,1021.645521,2.37,0CNC_sample1.csv
0.033820618,13.39136683,1.116080402,614.8738743,29.12010178,0,80,20,0.001143834,3.87E-05,0,0,2.705649459,0.676412365,0.079284618,19.17641803,402.0171284,1021.645521,2.37,0CNC_sample1.csv
0.034158824,13.51882412,1.127241206,617.8247839,29.26065428,0,80,20,0.001166825,3.99E-05,0,0,2.732705954,0.683176488,0.087565052,23.15214476,415.582296,1021.645521,2.37,0CNC_sample1.csv
0.034497031,13.66020603,1.13840201,620.9024925,29.39885655,0,80,20,0.001190045,4.11E-05,0,0,2.759762448,0.689940612,0.078940821,21.76875778,408.6331913,1021.645521,2.37,0CNC_sample1.csv
0.034835237,13.79268844,1.149562814,623.5730251,29.52343594,0,80,20,0.001213494,4.23E-05,0,0,2.786818943,0.696704736,0.084243665,20.15763919,368.3533863,1021.645521,2.37,0CNC_sample1.csv
0.035173443,13.92751256,1.160723618,626.5361709,29.66080054,0,80,20,0.001237171,4.35E-05,0,0,2.813875438,0.703468859,0.08278047,21.97786062,406.1563629,1021.645521,2.37,0CNC_sample1.csv
0.035511649,14.06415075,1.171884422,629.4762964,29.79903547,0,80,20,0.001261077,4.48E-05,0,0,2.840931932,0.710232983,0.081681439,21.51759785,408.7297542,1021.645521,2.37,0CNC_sample1.csv
0.035849855,14.19349749,1.183045226,632.0320301,29.93581927,0,80,20,0.001285212,4.61E-05,0,0,2.867988427,0.716997107,0.086285936,19.75877999,404.4391012,1021.645521,2.37,0CNC_sample1.csv
0.036188062,14.32509045,1.19420603,635.1223518,30.07512646,0,80,20,0.001309576,4.74E-05,0,0,2.895044921,0.72376123,0.084813075,23.48394242,411.9001838,1021.645521,2.37,0CNC_sample1.csv
0.036526268,14.46570351,1.205366834,637.7192964,30.19756957,0,80,20,0.001334168,4.87E-05,0,0,2.922101416,0.730525354,0.079372455,18.46872991,362.0368662,1021.645521,2.37,0CNC_sample1.csv
0.036864474,14.59769347,1.216527638,640.8738141,30.3439314,0,80,20,0.001358989,5.01E-05,0,0,2.949157911,0.737289478,0.084557982,23.89968002,432.7591854,1021.645521,2.37,0CNC_sample1.csv
0.03720268,14.72026131,1.227688442,643.614598,30.47892477,0,80,20,0.001384039,5.15E-05,0,0,2.976214405,0.744053601,0.091058177,22.36136279,399.145196,1021.645521,2.37,0CNC_sample1.csv
0.037540886,14.87013567,1.238849246,646.4689597,30.60381164,0,80,20,0.001409318,5.29E-05,0,0,3.0032709,0.750817725,0.074467729,19.0450293,369.2625168,1021.645521,2.37,0CNC_sample1.csv
0.037879092,14.99513065,1.25001005,649.4647939,30.75737535,0,80,20,0.001434826,5.43E-05,0,0,3.030327394,0.757581849,0.089290021,23.9676368,454.0535307,1021.645521,2.37,0CNC_sample1.csv
0.038217299,15.12339196,1.261170854,652.361005,30.89567037,0,80,20,0.001460562,5.58E-05,0,0,3.057383889,0.764345972,0.087016142,22.58055162,408.9074312,1021.645521,2.37,0CNC_sample1.csv
0.038555505,15.26964824,1.272331658,654.9468492,31.01025058,0,80,20,0.001486527,5.73E-05,0,0,3.084440384,0.771110096,0.076309912,17.68022663,338.7880384,1021.645521,2.37,0CNC_sample1.csv
0.038893711,15.40035678,1.283492462,657.9198794,31.15216954,0,80,20,0.001512721,5.88E-05,0,0,3.111496878,0.77787422,0.085386952,22.74549237,419.6226088,1021.645521,2.37,0CNC_sample1.csv
0.039231917,15.53733166,1.294653266,661.009799,31.29385087,0,80,20,0.001539143,6.04E-05,0,0,3.138553373,0.784638343,0.081480666,22.55829478,418.9199742,1021.645521,2.37,0CNC_sample1.csv
0.039570123,15.66458291,1.30581407,663.4938994,31.41561868,0,80,20,0.001565795,6.20E-05,0,0,3.165609867,0.791402467,0.087706828,19.52122565,360.040179,1021.645521,2.37,0CNC_sample1.csv
0.03990833,15.80157286,1.316974874,666.6111256,31.55590036,0,80,20,0.001592675,6.36E-05,0,0,3.192666362,0.79816659,0.0814717,22.75514476,414.7815305,1021.645521,2.37,0CNC_sample1.csv
0.040246536,15.9408995,1.328135678,669.2379347,31.69160022,0,80,20,0.001619784,6.52E-05,0,0,3.219722857,0.804930714,0.080105316,18.85360316,401.2341243,1021.645521,2.37,0CNC_sample1.csv
0.040584742,16.07507538,1.339296482,672.276211,31.82933645,0,80,20,0.001647121,6.68E-05,0,0,3.246779351,0.811694838,0.083180405,22.64398341,407.2552186,1021.645521,2.37,0CNC_sample1.csv
0.040922948,16.20403015,1.350457286,675.1293819,31.96194424,0,80,20,0.001674688,6.85E-05,0,0,3.273835846,0.818458961,0.086548204,22.12536041,392.0915514,1021.645521,2.37,0CNC_sample1.csv
0.041261154,16.34356281,1.36161809,677.7083668,32.0842236,0,80,20,0.001702483,7.02E-05,0,0,3.30089234,0.825223085,0.079987035,18.48301945,361.5527141,1021.645521,2.37,0CNC_sample1.csv
0.04159936,16.4712412,1.372778894,680.5925276,32.21905227,0,80,20,0.001730507,7.20E-05,0,0,3.327948835,0.831987209,0.087413414,22.58926325,398.6581993,1021.645521,2.37,0CNC_sample1.csv
0.041937567,16.60809548,1.383939698,683.4870201,32.35378112,0,80,20,0.001758759,7.38E-05,0,0,3.35500533,0.838751332,0.081552471,21.15017997,398.3630544,1021.645521,2.37,0CNC_sample1.csv
0.042275773,16.73990955,1.395100503,685.7502362,32.47853419,0,80,20,0.001787241,7.56E-05,0,0,3.382061824,0.845515456,0.084670809,17.16976101,368.8669311,1021.645521,2.37,0CNC_sample1.csv
0.042613979,16.87835176,1.406261306,688.9626583,32.62105462,0,80,20,0.001815951,7.74E-05,0,0,3.409118319,0.85227958,0.08061706,23.20406532,421.4009958,1021.645521,2.37,0CNC_sample1.csv
0.042952185,17.00937688,1.41742211,692.0481859,32.76580872,0,80,20,0.00184489,7.92E-05,0,0,3.436174813,0.859043703,0.08518064,23.54912944,428.0054894,1021.645521,2.37,0CNC_sample1.csv
0.043290391,17.1401608,1.428582915,694.3615276,32.87610457,0,80,20,0.001874058,8.11E-05,0,0,3.463231308,0.865807827,0.085337739,17.68827328,326.1201631,1021.645521,2.37,0CNC_sample1.csv
0.043628598,17.27120603,1.439743718,697.3020955,33.01466614,0,80,20,0.001903455,8.30E-05,0,0,3.490287802,0.872571951,0.085167574,22.43933585,409.6955516,1021.645521,2.37,0CNC_sample1.csv
0.043966804,17.41447236,1.450904523,699.9588945,33.13862855,0,80,20,0.00193308,8.50E-05,0,0,3.517344297,0.879336074,0.077902491,18.54447567,366.5290895,1021.645521,2.37,0CNC_sample1.csv
0.04430501,17.54458794,1.462065327,702.7712161,33.2780588,0,80,20,0.001962934,8.70E-05,0,0,3.544400792,0.886100198,0.085776078,21.61402689,412.2640633,1021.645521,2.37,0CNC_sample1.csv
